ticker,price,timestamp
NVDA,408.55,2023-08-12 15:24:44
NVDA,408.55,2023-08-12 15:18:12
NVDA,408.55,2023-08-12 15:06:54
NVDA,408.55,2023-08-12 14:56:16
NVDA,408.55,2023-08-12 14:49:46
NVDA,408.55,2023-08-12 14:42:54
NVDA,408.55,2023-08-12 14:36:07
NVDA,408.55,2023-08-12 14:29:17
NVDA,408.55,2023-08-12 14:22:44
NVDA,408.55,2023-08-12 14:13:15
NVDA,408.55,2023-08-12 14:01:40
NVDA,408.55,2023-08-12 13:54:39
NVDA,408.55,2023-08-12 13:48:10
NVDA,408.55,2023-08-12 13:41:22
NVDA,408.55,2023-08-12 13:34:34
NVDA,408.55,2023-08-12 13:27:28
NVDA,408.55,2023-08-12 13:20:47
NVDA,408.55,2023-08-12 13:10:30
NVDA,408.55,2023-08-12 12:57:55
NVDA,408.55,2023-08-12 12:49:06
NVDA,408.55,2023-08-12 12:34:36
NVDA,408.55,2023-08-12 12:10:36
NVDA,408.55,2023-08-12 11:55:17
NVDA,408.55,2023-08-12 11:48:55
NVDA,408.55,2023-08-12 11:42:06
NVDA,408.55,2023-08-12 11:35:34
NVDA,408.55,2023-08-12 11:29:01
NVDA,408.55,2023-08-12 11:22:11
NVDA,408.55,2023-08-12 11:15:33
NVDA,408.55,2023-08-12 11:08:16
NVDA,408.55,2023-08-12 10:58:15
NVDA,408.55,2023-08-12 10:51:43
NVDA,408.55,2023-08-12 10:44:50
NVDA,408.55,2023-08-12 10:38:29
NVDA,408.55,2023-08-12 10:31:22
NVDA,408.55,2023-08-12 10:24:58
NVDA,408.55,2023-08-12 10:12:27
NVDA,408.55,2023-08-12 09:59:27
NVDA,408.55,2023-08-12 09:52:55
NVDA,408.55,2023-08-12 09:46:25
NVDA,408.55,2023-08-12 09:39:41
NVDA,408.55,2023-08-12 09:33:01
NVDA,408.55,2023-08-12 09:26:20
NVDA,408.55,2023-08-12 09:19:38
NVDA,408.55,2023-08-12 09:11:50
NVDA,408.55,2023-08-12 08:59:49
NVDA,408.55,2023-08-12 08:53:18
NVDA,408.55,2023-08-12 08:46:20
NVDA,408.55,2023-08-12 08:39:27
NVDA,408.55,2023-08-12 08:33:09
NVDA,408.55,2023-08-12 08:26:08
NVDA,408.55,2023-08-12 08:16:26
NVDA,408.55,2023-08-12 08:00:25
NVDA,408.55,2023-08-12 07:53:44
NVDA,408.55,2023-08-12 07:47:00
NVDA,408.55,2023-08-12 07:40:23
NVDA,408.55,2023-08-12 07:33:37
NVDA,408.55,2023-08-12 07:26:46
NVDA,408.55,2023-08-12 07:20:04
NVDA,408.55,2023-08-12 07:13:23
NVDA,408.55,2023-08-12 07:01:11
NVDA,408.55,2023-08-12 06:54:26
NVDA,408.55,2023-08-12 06:47:44
NVDA,408.55,2023-08-12 06:40:52
NVDA,408.55,2023-08-12 06:34:14
NVDA,408.55,2023-08-12 06:27:01
NVDA,408.55,2023-08-12 06:17:07
NVDA,408.55,2023-08-12 06:00:27
NVDA,408.55,2023-08-12 05:53:52
NVDA,408.55,2023-08-12 05:47:10
NVDA,408.55,2023-08-12 05:40:26
NVDA,408.55,2023-08-12 05:33:56
NVDA,408.55,2023-08-12 05:27:13
NVDA,408.55,2023-08-12 05:20:27
NVDA,408.55,2023-08-12 05:07:29
NVDA,408.55,2023-08-12 04:56:04
NVDA,408.55,2023-08-12 04:49:53
NVDA,408.55,2023-08-12 04:42:56
NVDA,408.55,2023-08-12 04:36:22
NVDA,408.55,2023-08-12 04:29:32
NVDA,408.55,2023-08-12 04:23:04
NVDA,408.55,2023-08-12 04:07:39
NVDA,408.55,2023-08-12 03:55:32
NVDA,408.55,2023-08-12 03:48:46
NVDA,408.55,2023-08-12 03:42:10
NVDA,408.55,2023-08-12 03:35:41
NVDA,408.55,2023-08-12 03:28:45
NVDA,408.55,2023-08-12 03:22:20
NVDA,408.55,2023-08-12 03:14:01
NVDA,408.55,2023-08-12 03:00:04
NVDA,408.55,2023-08-12 02:53:37
NVDA,408.55,2023-08-12 02:46:56
NVDA,408.55,2023-08-12 02:40:01
NVDA,408.55,2023-08-12 02:33:13
NVDA,408.55,2023-08-12 02:26:05
NVDA,408.55,2023-08-12 02:18:39
NVDA,408.55,2023-08-12 02:01:47
NVDA,408.55,2023-08-12 01:34:41
NVDA,408.55,2023-08-12 00:52:58
NVDA,408.55,2023-08-11 23:59:10
NVDA,408.55,2023-08-11 23:52:14
NVDA,408.55,2023-08-11 23:45:41
NVDA,408.55,2023-08-11 23:38:49
NVDA,408.55,2023-08-11 23:32:11
NVDA,408.55,2023-08-11 23:25:13
NVDA,408.55,2023-08-11 23:18:25
NVDA,408.55,2023-08-11 23:07:29
NVDA,408.55,2023-08-11 22:56:22
NVDA,408.55,2023-08-11 22:49:43
NVDA,408.55,2023-08-11 22:43:05
NVDA,408.55,2023-08-11 22:36:07
NVDA,408.55,2023-08-11 22:29:29
NVDA,408.55,2023-08-11 22:22:52
NVDA,408.55,2023-08-11 22:09:26
NVDA,408.55,2023-08-11 21:57:35
NVDA,408.55,2023-08-11 21:50:43
NVDA,408.55,2023-08-11 21:44:02
NVDA,408.55,2023-08-11 21:37:29
NVDA,408.55,2023-08-11 21:30:24
NVDA,408.55,2023-08-11 21:24:13
NVDA,408.55,2023-08-11 21:17:10
NVDA,408.55,2023-08-11 21:08:09
NVDA,408.55,2023-08-11 20:57:16
NVDA,408.55,2023-08-11 20:50:53
NVDA,408.55,2023-08-11 20:44:12
NVDA,408.55,2023-08-11 20:37:44
NVDA,408.55,2023-08-11 20:31:01
NVDA,408.55,2023-08-11 20:23:58
NVDA,408.55,2023-08-11 20:16:44
NVDA,408.55,2023-08-11 20:01:19
NVDA,409.2,2023-08-11 19:54:35
NVDA,409.9,2023-08-11 19:47:52
NVDA,409.79,2023-08-11 19:41:27
NVDA,410.32,2023-08-11 19:34:45
NVDA,409.83,2023-08-11 19:27:38
NVDA,409.96,2023-08-11 19:21:18
NVDA,409.52,2023-08-11 19:14:36
NVDA,409.96,2023-08-11 19:03:55
NVDA,409.78,2023-08-11 18:55:23
NVDA,410.25,2023-08-11 18:48:53
NVDA,410.72,2023-08-11 18:41:54
NVDA,410.82,2023-08-11 18:35:16
NVDA,410.65,2023-08-11 18:28:12
NVDA,410.29,2023-08-11 18:17:48
NVDA,410.41,2023-08-11 18:00:35
NVDA,409.45,2023-08-11 17:53:43
NVDA,410.02,2023-08-11 17:46:54
NVDA,410.4,2023-08-11 17:40:28
NVDA,410.58,2023-08-11 17:33:39
NVDA,410.22,2023-08-11 17:26:49
NVDA,410.09,2023-08-11 17:20:14
NVDA,409.37,2023-08-11 17:07:18
NVDA,407.95,2023-08-11 16:56:10
NVDA,408.78,2023-08-11 16:49:26
NVDA,409.58,2023-08-11 16:42:32
NVDA,410.76,2023-08-11 16:36:01
NVDA,410.06,2023-08-11 16:28:29
NVDA,411.08,2023-08-11 16:15:05
NVDA,408.94,2023-08-11 15:59:26
NVDA,407.1,2023-08-11 15:53:00
NVDA,409.35,2023-08-11 15:46:04
NVDA,409.21,2023-08-11 15:39:36
NVDA,408.93,2023-08-11 15:33:06
NVDA,411.03,2023-08-11 15:26:22
NVDA,410.96,2023-08-11 15:19:45
NVDA,414.36,2023-08-11 15:06:00
NVDA,413.87,2023-08-11 14:55:16
NVDA,415.62,2023-08-11 14:48:29
NVDA,416.36,2023-08-11 14:42:03
NVDA,414.86,2023-08-11 14:35:13
NVDA,416.17,2023-08-11 14:28:04
NVDA,416.41,2023-08-11 14:20:47
NVDA,417.42,2023-08-11 14:07:05
NVDA,415.86,2023-08-11 13:56:04
NVDA,416.02,2023-08-11 13:49:22
NVDA,416.42,2023-08-11 13:42:37
NVDA,419.22,2023-08-11 13:35:54
NVDA,423.88,2023-08-11 13:29:25
NVDA,423.88,2023-08-11 13:22:42
NVDA,423.88,2023-08-11 13:09:29
NVDA,423.88,2023-08-11 12:56:16
NVDA,423.88,2023-08-11 12:42:11
NVDA,423.88,2023-08-11 12:18:31
NVDA,423.88,2023-08-11 11:57:45
NVDA,423.88,2023-08-11 11:51:00
NVDA,423.88,2023-08-11 11:43:58
NVDA,423.88,2023-08-11 11:37:13
NVDA,423.88,2023-08-11 11:30:37
NVDA,423.88,2023-08-11 11:24:00
NVDA,423.88,2023-08-11 11:17:23
NVDA,423.88,2023-08-11 11:09:06
NVDA,423.88,2023-08-11 10:58:09
NVDA,423.88,2023-08-11 10:51:28
NVDA,423.88,2023-08-11 10:44:19
NVDA,423.88,2023-08-11 10:37:46
NVDA,423.88,2023-08-11 10:30:48
NVDA,423.88,2023-08-11 10:24:11
NVDA,423.88,2023-08-11 10:07:09
NVDA,423.88,2023-08-11 09:55:26
NVDA,423.88,2023-08-11 09:48:59
NVDA,423.88,2023-08-11 09:42:39
NVDA,423.88,2023-08-11 09:35:50
NVDA,423.88,2023-08-11 09:29:20
NVDA,423.88,2023-08-11 09:22:28
NVDA,423.88,2023-08-11 09:14:43
NVDA,423.88,2023-08-11 09:00:41
NVDA,423.88,2023-08-11 08:54:11
NVDA,423.88,2023-08-11 08:47:38
NVDA,423.88,2023-08-11 08:40:48
NVDA,423.88,2023-08-11 08:33:52
NVDA,423.88,2023-08-11 08:27:00
NVDA,423.88,2023-08-11 08:15:09
NVDA,423.88,2023-08-11 07:59:01
NVDA,423.88,2023-08-11 07:52:37
NVDA,423.88,2023-08-11 07:45:53
NVDA,423.88,2023-08-11 07:39:07
NVDA,423.88,2023-08-11 07:32:19
NVDA,423.88,2023-08-11 07:25:19
NVDA,423.88,2023-08-11 07:18:50
NVDA,423.88,2023-08-11 07:08:33
NVDA,423.88,2023-08-11 06:57:05
NVDA,423.88,2023-08-11 06:50:17
NVDA,423.88,2023-08-11 06:43:24
NVDA,423.88,2023-08-11 06:36:21
NVDA,423.88,2023-08-11 06:29:48
NVDA,423.88,2023-08-11 06:19:31
NVDA,423.88,2023-08-11 06:00:40
NVDA,423.88,2023-08-11 05:54:23
NVDA,423.88,2023-08-11 05:47:30
NVDA,423.88,2023-08-11 05:40:52
NVDA,423.88,2023-08-11 05:34:17
NVDA,423.88,2023-08-11 05:27:11
NVDA,423.88,2023-08-11 05:19:42
NVDA,423.88,2023-08-11 05:05:41
NVDA,423.88,2023-08-11 04:55:22
NVDA,423.88,2023-08-11 04:48:36
NVDA,423.88,2023-08-11 04:41:45
NVDA,423.88,2023-08-11 04:34:59
NVDA,423.88,2023-08-11 04:28:10
NVDA,423.88,2023-08-11 04:17:17
NVDA,423.88,2023-08-11 04:00:28
NVDA,423.88,2023-08-11 03:53:45
NVDA,423.88,2023-08-11 03:46:53
NVDA,423.88,2023-08-11 03:40:18
NVDA,423.88,2023-08-11 03:33:38
NVDA,423.88,2023-08-11 03:26:40
NVDA,423.88,2023-08-11 03:20:01
NVDA,423.88,2023-08-11 03:07:00
NVDA,423.88,2023-08-11 02:55:32
NVDA,423.88,2023-08-11 02:48:53
NVDA,423.88,2023-08-11 02:42:05
NVDA,423.88,2023-08-11 02:35:36
NVDA,423.88,2023-08-11 02:28:16
NVDA,423.88,2023-08-11 02:21:29
NVDA,423.88,2023-08-11 02:03:34
NVDA,423.88,2023-08-11 01:38:29
NVDA,423.88,2023-08-11 00:56:15
NVDA,423.88,2023-08-10 23:59:38
NVDA,423.88,2023-08-10 23:52:45
NVDA,423.88,2023-08-10 23:46:14
NVDA,423.88,2023-08-10 23:39:21
NVDA,423.88,2023-08-10 23:32:49
NVDA,423.88,2023-08-10 23:26:12
NVDA,423.88,2023-08-10 23:19:38
NVDA,423.88,2023-08-10 23:09:15
NVDA,423.88,2023-08-10 22:57:09
NVDA,423.88,2023-08-10 22:50:28
NVDA,423.88,2023-08-10 22:43:43
NVDA,423.88,2023-08-10 22:36:58
NVDA,423.88,2023-08-10 22:30:15
NVDA,423.88,2023-08-10 22:23:38
NVDA,423.88,2023-08-10 22:10:46
NVDA,423.88,2023-08-10 21:58:49
NVDA,423.88,2023-08-10 21:52:07
NVDA,423.88,2023-08-10 21:45:39
NVDA,423.88,2023-08-10 21:38:37
NVDA,423.88,2023-08-10 21:31:59
NVDA,423.88,2023-08-10 21:24:52
NVDA,423.88,2023-08-10 21:18:35
NVDA,423.88,2023-08-10 21:09:56
NVDA,423.88,2023-08-10 20:58:33
NVDA,423.88,2023-08-10 20:51:59
NVDA,423.88,2023-08-10 20:45:13
NVDA,423.88,2023-08-10 20:38:52
NVDA,423.88,2023-08-10 20:32:15
NVDA,423.88,2023-08-10 20:25:28
NVDA,423.88,2023-08-10 20:20:12
NVDA,424.2,2023-08-10 19:29:49
NVDA,425.44,2023-08-10 19:23:07
NVDA,425.92,2023-08-10 19:16:37
NVDA,424.84,2023-08-10 19:09:23
NVDA,425.88,2023-08-10 18:58:56
NVDA,425.23,2023-08-10 18:52:16
NVDA,423.86,2023-08-10 18:45:54
NVDA,424.12,2023-08-10 18:39:14
NVDA,423.88,2023-08-10 18:32:24
NVDA,424.38,2023-08-10 18:25:23
NVDA,423.1,2023-08-10 18:09:38
NVDA,421.96,2023-08-10 17:56:06
NVDA,422.81,2023-08-10 17:49:44
NVDA,421.4,2023-08-10 17:42:55
NVDA,423.53,2023-08-10 17:36:11
NVDA,423.74,2023-08-10 17:29:30
NVDA,422.58,2023-08-10 17:23:09
NVDA,423.7,2023-08-10 17:09:29
NVDA,422.9,2023-08-10 16:57:44
NVDA,425.24,2023-08-10 16:51:15
NVDA,424.64,2023-08-10 16:44:28
NVDA,424.69,2023-08-10 16:37:56
NVDA,422.73,2023-08-10 16:28:19
NVDA,423.08,2023-08-10 16:09:27
NVDA,421.35,2023-08-10 15:55:55
NVDA,422.51,2023-08-10 15:49:10
NVDA,423.94,2023-08-10 15:45:43
NVDA,426.58,2023-08-10 15:36:06
NVDA,424.66,2023-08-10 15:28:50
NVDA,424.19,2023-08-10 15:21:57
NVDA,426.28,2023-08-10 15:06:56
NVDA,428.29,2023-08-10 14:55:05
NVDA,428.77,2023-08-10 14:48:38
NVDA,427.86,2023-08-10 14:42:08
NVDA,431.2,2023-08-10 14:35:38
NVDA,429.08,2023-08-10 14:27:25
NVDA,432.62,2023-08-10 14:12:08
NVDA,432.74,2023-08-10 13:58:32
NVDA,432.52,2023-08-10 13:52:29
NVDA,429.61,2023-08-10 13:45:45
NVDA,427.78,2023-08-10 13:39:15
NVDA,420.32,2023-08-10 13:30:25
NVDA,425.54,2023-08-10 13:06:44
NVDA,425.54,2023-08-10 12:49:04
NVDA,425.54,2023-08-10 12:20:54
NVDA,425.54,2023-08-10 11:57:22
NVDA,425.54,2023-08-10 11:50:56
NVDA,425.54,2023-08-10 11:44:32
NVDA,425.54,2023-08-10 11:37:52
NVDA,425.54,2023-08-10 11:31:02
NVDA,425.54,2023-08-10 11:24:36
NVDA,425.54,2023-08-10 11:17:32
NVDA,425.54,2023-08-10 11:06:58
NVDA,425.54,2023-08-10 10:56:00
NVDA,425.54,2023-08-10 10:49:28
NVDA,425.54,2023-08-10 10:42:55
NVDA,425.54,2023-08-10 10:36:28
NVDA,425.54,2023-08-10 10:27:47
NVDA,425.54,2023-08-10 10:09:40
NVDA,425.54,2023-08-10 09:56:46
NVDA,425.54,2023-08-10 09:50:04
NVDA,425.54,2023-08-10 09:43:29
NVDA,425.54,2023-08-10 09:36:22
NVDA,425.54,2023-08-10 09:29:52
NVDA,425.54,2023-08-10 09:22:55
NVDA,425.54,2023-08-10 09:11:45
NVDA,425.54,2023-08-10 08:58:11
NVDA,425.54,2023-08-10 08:51:27
NVDA,425.54,2023-08-10 08:45:34
NVDA,425.54,2023-08-10 08:39:54
NVDA,425.54,2023-08-10 08:30:53
NVDA,425.54,2023-08-10 08:18:53
NVDA,425.54,2023-08-10 08:00:08
NVDA,425.54,2023-08-10 07:53:44
NVDA,425.54,2023-08-10 07:46:44
NVDA,425.54,2023-08-10 07:39:59
NVDA,425.54,2023-08-10 07:33:16
NVDA,425.54,2023-08-10 07:26:37
NVDA,425.54,2023-08-10 07:20:08
NVDA,425.54,2023-08-10 07:07:34
NVDA,425.54,2023-08-10 06:55:56
NVDA,425.54,2023-08-10 06:49:14
NVDA,425.54,2023-08-10 06:43:01
NVDA,425.54,2023-08-10 06:36:18
NVDA,425.54,2023-08-10 06:28:06
NVDA,425.54,2023-08-10 06:12:08
NVDA,425.54,2023-08-10 05:57:04
NVDA,425.54,2023-08-10 05:50:15
NVDA,425.54,2023-08-10 05:43:53
NVDA,425.54,2023-08-10 05:37:12
NVDA,425.54,2023-08-10 05:30:49
NVDA,425.54,2023-08-10 05:24:17
NVDA,425.54,2023-08-10 05:10:02
NVDA,425.54,2023-08-10 04:57:21
NVDA,425.54,2023-08-10 04:51:00
NVDA,425.54,2023-08-10 04:44:33
NVDA,425.54,2023-08-10 04:37:40
NVDA,425.54,2023-08-10 04:31:01
NVDA,425.54,2023-08-10 04:24:35
NVDA,425.54,2023-08-10 04:07:11
NVDA,425.54,2023-08-10 03:54:58
NVDA,425.54,2023-08-10 03:48:29
NVDA,425.54,2023-08-10 03:41:52
NVDA,425.54,2023-08-10 03:35:21
NVDA,425.54,2023-08-10 03:27:33
NVDA,425.54,2023-08-10 03:21:04
NVDA,425.54,2023-08-10 03:07:50
NVDA,425.54,2023-08-10 02:55:49
NVDA,425.54,2023-08-10 02:49:06
NVDA,425.54,2023-08-10 02:41:13
NVDA,425.54,2023-08-10 02:14:38
NVDA,425.54,2023-08-10 01:19:54
NVDA,425.54,2023-08-10 00:01:02
NVDA,425.54,2023-08-09 23:54:20
NVDA,425.54,2023-08-09 23:47:56
NVDA,425.54,2023-08-09 23:41:25
NVDA,425.54,2023-08-09 23:34:49
NVDA,425.54,2023-08-09 23:27:41
NVDA,425.54,2023-08-09 23:21:05
NVDA,425.54,2023-08-09 23:11:11
NVDA,425.54,2023-08-09 22:58:28
NVDA,425.54,2023-08-09 22:51:44
NVDA,425.54,2023-08-09 22:45:17
NVDA,425.54,2023-08-09 22:38:27
NVDA,425.54,2023-08-09 22:31:40
NVDA,425.54,2023-08-09 22:25:03
NVDA,425.54,2023-08-09 22:11:21
NVDA,425.54,2023-08-09 21:58:31
NVDA,425.54,2023-08-09 21:51:55
NVDA,425.54,2023-08-09 21:45:12
NVDA,425.54,2023-08-09 21:38:36
NVDA,425.54,2023-08-09 21:31:59
NVDA,425.54,2023-08-09 21:24:53
NVDA,425.54,2023-08-09 21:18:13
NVDA,425.54,2023-08-09 21:07:26
NVDA,425.54,2023-08-09 20:56:14
NVDA,425.54,2023-08-09 20:49:39
NVDA,425.54,2023-08-09 20:43:09
NVDA,425.54,2023-08-09 20:36:25
NVDA,425.54,2023-08-09 20:29:23
NVDA,425.54,2023-08-09 20:23:05
NVDA,425.54,2023-08-09 20:11:00
NVDA,426.32,2023-08-09 19:57:26
NVDA,427.45,2023-08-09 19:50:40
NVDA,427.89,2023-08-09 19:44:32
NVDA,427.56,2023-08-09 19:38:47
NVDA,427.79,2023-08-09 19:30:51
NVDA,428.94,2023-08-09 19:24:21
NVDA,428.55,2023-08-09 19:17:20
NVDA,428.59,2023-08-09 19:08:20
NVDA,430.52,2023-08-09 18:57:30
NVDA,431.0,2023-08-09 18:50:56
NVDA,432.03,2023-08-09 18:43:59
NVDA,432.37,2023-08-09 18:37:24
NVDA,433.05,2023-08-09 18:28:56
NVDA,431.35,2023-08-09 18:12:06
NVDA,431.03,2023-08-09 17:57:10
NVDA,430.34,2023-08-09 17:50:27
NVDA,431.17,2023-08-09 17:43:51
NVDA,431.23,2023-08-09 17:36:51
NVDA,430.87,2023-08-09 17:30:23
NVDA,431.13,2023-08-09 17:23:22
NVDA,429.08,2023-08-09 17:09:28
NVDA,427.45,2023-08-09 16:57:24
NVDA,429.16,2023-08-09 16:51:01
NVDA,429.28,2023-08-09 16:44:21
NVDA,429.65,2023-08-09 16:34:45
NVDA,428.81,2023-08-09 16:16:39
NVDA,427.15,2023-08-09 15:58:16
NVDA,425.83,2023-08-09 15:51:43
NVDA,424.86,2023-08-09 15:44:58
NVDA,425.22,2023-08-09 15:38:23
NVDA,424.04,2023-08-09 15:31:29
NVDA,423.0,2023-08-09 15:24:49
NVDA,424.52,2023-08-09 15:10:49
NVDA,425.35,2023-08-09 14:56:52
NVDA,428.6,2023-08-09 14:50:16
NVDA,428.89,2023-08-09 14:43:33
NVDA,432.3,2023-08-09 14:36:39
NVDA,432.44,2023-08-09 14:28:25
NVDA,434.17,2023-08-09 14:13:27
NVDA,435.3,2023-08-09 13:59:43
NVDA,434.01,2023-08-09 13:53:05
NVDA,433.06,2023-08-09 13:46:28
NVDA,437.67,2023-08-09 13:39:34
NVDA,439.33,2023-08-09 13:33:04
NVDA,446.64,2023-08-09 13:26:35
NVDA,446.64,2023-08-09 13:10:02
NVDA,446.64,2023-08-09 12:53:54
NVDA,446.64,2023-08-09 12:29:02
NVDA,446.64,2023-08-09 11:59:52
NVDA,446.64,2023-08-09 11:53:15
NVDA,446.64,2023-08-09 11:46:42
NVDA,446.64,2023-08-09 11:40:09
NVDA,446.64,2023-08-09 11:33:20
NVDA,446.64,2023-08-09 11:26:45
NVDA,446.64,2023-08-09 11:19:48
NVDA,446.64,2023-08-09 11:12:05
NVDA,446.64,2023-08-09 10:59:52
NVDA,446.64,2023-08-09 10:53:23
NVDA,446.64,2023-08-09 10:46:47
NVDA,446.64,2023-08-09 10:40:03
NVDA,446.64,2023-08-09 10:33:28
NVDA,446.64,2023-08-09 10:24:16
NVDA,446.64,2023-08-09 10:05:38
NVDA,446.64,2023-08-09 09:55:02
NVDA,446.64,2023-08-09 09:48:23
NVDA,446.64,2023-08-09 09:42:03
NVDA,446.64,2023-08-09 09:35:15
NVDA,446.64,2023-08-09 09:28:00
NVDA,446.64,2023-08-09 09:21:26
NVDA,446.64,2023-08-09 09:07:21
NVDA,446.64,2023-08-09 08:55:22
NVDA,446.64,2023-08-09 08:48:53
NVDA,446.64,2023-08-09 08:41:58
NVDA,446.64,2023-08-09 08:35:30
NVDA,446.64,2023-08-09 08:27:00
NVDA,446.64,2023-08-09 08:09:34
NVDA,446.64,2023-08-09 07:55:33
NVDA,446.64,2023-08-09 07:48:51
NVDA,446.64,2023-08-09 07:42:24
NVDA,446.64,2023-08-09 07:35:56
NVDA,446.64,2023-08-09 07:28:17
NVDA,446.64,2023-08-09 07:21:44
NVDA,446.64,2023-08-09 07:14:19
NVDA,446.64,2023-08-09 07:00:22
NVDA,446.64,2023-08-09 06:54:03
NVDA,446.64,2023-08-09 06:47:25
NVDA,446.64,2023-08-09 06:40:55
NVDA,446.64,2023-08-09 06:34:01
NVDA,446.64,2023-08-09 06:26:03
NVDA,446.64,2023-08-09 06:08:10
NVDA,446.64,2023-08-09 05:54:58
NVDA,446.64,2023-08-09 05:48:13
NVDA,446.64,2023-08-09 05:41:36
NVDA,446.64,2023-08-09 05:35:17
NVDA,446.64,2023-08-09 05:28:24
NVDA,446.64,2023-08-09 05:20:18
NVDA,446.64,2023-08-09 05:05:24
NVDA,446.64,2023-08-09 04:55:20
NVDA,446.64,2023-08-09 04:48:55
NVDA,446.64,2023-08-09 04:42:10
NVDA,446.64,2023-08-09 04:35:56
NVDA,446.64,2023-08-09 04:29:25
NVDA,446.64,2023-08-09 04:18:59
NVDA,446.64,2023-08-09 04:00:53
NVDA,446.64,2023-08-09 03:54:21
NVDA,446.64,2023-08-09 03:47:54
NVDA,446.64,2023-08-09 03:41:25
NVDA,446.64,2023-08-09 03:34:44
NVDA,446.64,2023-08-09 03:27:35
NVDA,446.64,2023-08-09 03:21:10
NVDA,446.64,2023-08-09 03:09:22
NVDA,446.64,2023-08-09 02:56:45
NVDA,446.64,2023-08-09 02:50:01
NVDA,446.64,2023-08-09 02:43:28
NVDA,446.64,2023-08-09 02:34:14
NVDA,446.64,2023-08-09 02:09:09
NVDA,446.64,2023-08-09 01:14:31
NVDA,446.64,2023-08-09 00:00:04
NVDA,446.64,2023-08-08 23:53:41
NVDA,446.64,2023-08-08 23:47:04
NVDA,446.64,2023-08-08 23:40:25
NVDA,446.64,2023-08-08 23:34:03
NVDA,446.64,2023-08-08 23:27:07
NVDA,446.64,2023-08-08 23:20:19
NVDA,446.64,2023-08-08 23:10:03
NVDA,446.64,2023-08-08 22:57:57
NVDA,446.64,2023-08-08 22:51:14
NVDA,446.64,2023-08-08 22:44:27
NVDA,446.64,2023-08-08 22:37:53
NVDA,446.64,2023-08-08 22:30:47
NVDA,446.64,2023-08-08 22:24:18
NVDA,446.64,2023-08-08 22:09:23
NVDA,446.64,2023-08-08 21:57:04
NVDA,446.64,2023-08-08 21:50:25
NVDA,446.64,2023-08-08 21:43:49
NVDA,446.64,2023-08-08 21:37:33
NVDA,446.64,2023-08-08 21:30:43
NVDA,446.64,2023-08-08 21:24:00
NVDA,446.64,2023-08-08 21:17:32
NVDA,446.64,2023-08-08 21:06:22
NVDA,446.64,2023-08-08 20:55:53
NVDA,446.64,2023-08-08 20:49:02
NVDA,446.64,2023-08-08 20:42:27
NVDA,446.64,2023-08-08 20:35:45
NVDA,446.64,2023-08-08 20:28:09
NVDA,446.64,2023-08-08 20:21:47
NVDA,446.64,2023-08-08 20:08:21
NVDA,447.02,2023-08-08 19:56:08
NVDA,447.28,2023-08-08 19:49:34
NVDA,446.69,2023-08-08 19:42:51
NVDA,444.7,2023-08-08 19:36:19
NVDA,446.55,2023-08-08 19:29:40
NVDA,446.45,2023-08-08 19:23:18
NVDA,446.21,2023-08-08 19:16:34
NVDA,446.32,2023-08-08 19:08:25
NVDA,447.0,2023-08-08 18:57:40
NVDA,445.51,2023-08-08 18:50:48
NVDA,445.08,2023-08-08 18:44:09
NVDA,446.42,2023-08-08 18:37:36
NVDA,446.71,2023-08-08 18:30:38
NVDA,447.32,2023-08-08 18:20:25
NVDA,446.02,2023-08-08 18:00:57
NVDA,445.54,2023-08-08 17:54:18
NVDA,444.35,2023-08-08 17:47:38
NVDA,444.58,2023-08-08 17:40:48
NVDA,445.5,2023-08-08 17:34:15
NVDA,444.19,2023-08-08 17:27:26
NVDA,443.98,2023-08-08 17:14:27
NVDA,443.18,2023-08-08 17:00:31
NVDA,443.36,2023-08-08 16:53:53
NVDA,443.65,2023-08-08 16:46:57
NVDA,445.06,2023-08-08 16:40:17
NVDA,444.74,2023-08-08 16:30:22
NVDA,444.34,2023-08-08 16:12:22
NVDA,442.17,2023-08-08 15:57:15
NVDA,441.66,2023-08-08 15:50:31
NVDA,444.47,2023-08-08 15:43:49
NVDA,448.44,2023-08-08 15:37:19
NVDA,448.72,2023-08-08 15:30:38
NVDA,446.72,2023-08-08 15:24:14
NVDA,447.07,2023-08-08 15:12:40
NVDA,446.04,2023-08-08 14:59:03
NVDA,446.13,2023-08-08 14:52:20
NVDA,447.85,2023-08-08 14:45:42
NVDA,447.11,2023-08-08 14:39:03
NVDA,447.75,2023-08-08 14:32:14
NVDA,446.02,2023-08-08 14:25:39
NVDA,446.6,2023-08-08 14:12:10
NVDA,446.25,2023-08-08 13:59:30
NVDA,446.0,2023-08-08 13:53:08
NVDA,447.3,2023-08-08 13:46:30
NVDA,450.54,2023-08-08 13:39:43
NVDA,449.82,2023-08-08 13:33:05
NVDA,454.16,2023-08-08 13:26:13
NVDA,454.16,2023-08-08 13:15:32
NVDA,454.16,2023-08-08 12:59:06
NVDA,454.16,2023-08-08 12:44:50
NVDA,454.16,2023-08-08 12:18:24
NVDA,454.16,2023-08-08 11:57:16
NVDA,454.16,2023-08-08 11:50:38
NVDA,454.16,2023-08-08 11:43:58
NVDA,454.16,2023-08-08 11:37:22
NVDA,454.16,2023-08-08 11:30:25
NVDA,454.16,2023-08-08 11:23:54
NVDA,454.16,2023-08-08 11:17:18
NVDA,454.16,2023-08-08 11:08:16
